,WordText,CategoryLabel
14608,"19 U.S.C.
			 ",394
14609,58c(b)(9,386
14610,19 U.S.C. 1451,391
14611,"the
			 Postal Service",383
14612,the Customs User Fee Account,390
14613,"the
			 Committee on Homeland Security",383
14614,"the United States Postal
			 Service",384
14615,343(a)(3)(K,391
14616,"100
			 percent",393
14617,Postmaster,380
14618,section 2403(f,383
14619,2403(a)(1,397
14620,"section 436
			 ",394
14621,19 U.S.C. 1584,391
14622,2402,391
14623,21 U.S.C. 1701,391
14624,"September 29, 2003",391
14625,National Drug Control Policy Reauthorization,383
14626,109–469,397
14627,1283,391
14628,Reauthorization: Section,383
14629,20102022,391
14630,"the
			 Office of National Drug Control Policy",383
14631,the National Community Anti-Drug Coalition Institute: Section 4(c)(4,383
14632,Public Law 107–82,390
14633,1706(p,397
14634,"34
			 ",394
14635,10261(a)(25)(A,397
14636,section 3308,390
14637,"fiscal
			 year",391
14638,Stat,383
14639,735,397
14640,"the Administration on Children, Youth",383
14641,Families,383
14642,3313,391
14643,"the National
			 Center on Substance Abuse",383
14644,"more than
			 $10,000,000",394
14645,"the Veterans Care Financial
			 Protection Act",383
14646,Section 702(1,390
14647,1701(1,397
14648,1708,391
14649,"2017SALTS
			 ",397
14650,section 826,390
14651,"the
			 Division Office of the Drug Enforcement Administration",383
14652,"the
			 States",384
14653,Controlled,380
14654,"the Administrator of the Drug
			 Enforcement Administration",383
14655,"Transportation
			 ",383
14656,section 4104,390
14657,Federal Workplace Drug Testing Programs,383
14658,"the Department of
			 Transportation's",383
14659,"the Mandatory Guidelines for Federal
			 ",9191306739292312949
14660,28054,391
14661,Federal Drug Testing,383
14662,Control Forms,383
14663,"the Federal Motor Carrier Safety
			 Administration",383
14664,"the
			 Federal Trade Commission Act",383
14665,15 U.S.C. 57a,391
14666,patriae,383
14667,Notice to Federal Trade Commission,383
14668,"the Federal Trade
			 Commission",383
14669,"1,699,155,000",394
14670,"September 15, 2018",391
14671,"3,378,625,000",394
14672,"less than $3,000,000",394
14673,"227,500,000",394
14674,"Office of Labor-Management
 Standards",383
14675,"Office of Federal Contract Compliance
 Programs",383
14676,"Office of Workers' Compensation
 Programs",383
14677,the first quarter of fiscal year 2019,391
14678,"59,846,000",394
14679,"552,787,000",394
14680,31 U.S.C. 330231 U.S.C.,394
14681,"544,000,000",394
14682,"336,536,000",394
14683,"239,041,000",394
14684,"18,778,000",394
14685,"82,061,000",394
14686,Employment and Training Administration–Training and Employment ServicesPublic Law 115–31,383
14687,the National Apprenticeship Act,390
14688,the Department of Labor Appropriations Act,383
14689,"856,195,000",394
14690,"848,617,000",394
14691,"101,640,000",394
14692,"160,560,000",394
14693,"43,609,000",394
14694,"154,000,000",394
14695,"470,000,000",394
14696,"1,117,278,000",394
14697,"532,922,000",394
14698,"817,596,000",394
14699,"139,560,000",394
14700,"489,397,000",394
14701,"163,750,000",394
14702,"291,059,000",394
14703,"433,621,000",394
14704,"1,405,000,000",394
14705,"575,000,000",394
14706,"5,558,270,000",394
14707,"3,322,774,000",394
14708,"439,738,000",394
14709,"1,935,597,000",394
14710,"1,861,666,000",394
14711,"5,127,866,000",394
14712,"2,887,194,000",394
14713,"1,074,443,000",394
14714,"1,426,092,000",394
14715,"758,552,000",394
14716,"737,727,000",394
14717,"2,535,539,000",394
14718,"576,178,000",394
14719,"451,768,000",394
14720,"155,210,000",394
14721,"500,491,000",394
14722,"1,113,442,000",394
14723,"1,681,568,000",394
14724,"546,934,000",394
14725,"371,151,000",394
14726,"139,654,000",394
14727,"297,784,000",394
14728,"74,380,000",394
14729,"420,898,000",394
14730,"729,094,000",394
14731,"1,796,970,000",394
14732,"128,863,000",394
14733,"496,000,000",394
14734,"1,147,998,000",394
14735,"2,131,306,000",394
14736,"238,219,000",394
14737,"May 31, 2018",391
14738,"745,000,000",394
14739,"584,766,000",394
14740,"84,398,000",394
14741,"75,836,000",394
14742,"3,390,304,000",394
14743,the Opioid Abuse Crisis,383
14744,"107,381,000",394
14745,"950,958,000",394
14746,"511,700,000",394
14747,"510,000,000",394
14748,"92,000,000",394
14749,the fiscal year 2019,391
14750,110–161,391
14751,"1,340,112,000",394
14752,"1,200,242,000",394
14753,"69,313,000",394
14754,"880,375,000",394
14755,"131,254,000",394
14756,"13,066,858,000",394
14757,"3,546,259,000",394
14758,"3,562,418,000",394
14759,"3,452,931,000",394
14760,"25,431,000",394
14761,"70,016,000",394
14762,"121,275,000",394
14763,"4,960",394
14764,"2,048,439,000",394
14765,"221,821,000",394
14766,"600,267,000",394
14767,"Departmental
 ",383
14768,"59,256,000",394
14769,1087h(a)20172018,392
14770,Section 401(b)(7)(A)(iv)(VIII,390
14771,"20 U.S.C. 1070a(b)(7)(A)(iv)(VIII)$1,382,000,000$1,355,000,000",394
14772,Section 401(c)(5,390
14773,section 498(h)(2,390
14774,an additional 18 months,391
14775,"December 12, 2016",391
14776,December 12,391
14777,"195,000,000",394
14778,"235,000,000",394
14779,"7,765,000",394
14780,"11,925,000",394
14781,"19,500,000,000",394
14782,"more than $11,873,945,000",394
14783,"more than $1,735,000,000",394
14784,"118,000,000",394
14785,2105(a)(3,397
14786,"88,613,000",394
14787,section 301(b)(3,390
14788,the beginning of fiscal year 2018,391
14789,"1,688,155,000",394
14790,"70,000,000",394
14791,"2,760,903,000",394
14792,"106,461,000",394
14793,"49,887,000",394
14794,"175,600,000",394
14795,"217,500,000",394
14796,"41,129,000",394
14797,"94,500,000",394
14798,"114,377,000",394
14799,"2,173,000",394
14800,200442,391
14801,"531,470,000",394
14802,"359,975,000",394
14803,"36,800,000",394
14804,"272,539,000",394
14805,"236,514,000",394
14806,Definition of the Term “Fiduciary,388
14807,Conflict of Interest Rule-Retirement Investment Advice,383
14808,"April 8, 2016",391
14809,20946,391
14810,"748,236,000",394
14811,"100,518,000",394
14812,"156,060,000",394
14813,"151,993,000",394
14814,"470,700,000",394
14815,"499,522,000",394
14816,"703,696,000",394
14817,"137,560,000",394
14818,"328,697,000",394
14819,"142,750,000",394
14820,"286,059,000",394
14821,"325,200,000",394
14822,"435,121,000",394
14823,"1,450,000,000",394
14824,"103,570,000",394
14825,"5,471,181,000",394
14826,"3,256,521,000",394
14827,"432,363,000",394
14828,"1,899,733,000",394
14829,"1,810,011,000",394
14830,"5,005,813,000",394
14831,"2,713,775,000",394
14832,"824,443,000",394
14833,"1,401,727,000",394
14834,"743,881,000",394
14835,"725,387,000",394
14836,"2,458,733,000",394
14837,"566,515,000",394
14838,"443,624,000",394
14839,"152,599,000",394
14840,"490,796,000",394
14841,"1,107,497,000",394
14842,"1,625,461,000",394
14843,"536,774,000",394
14844,"362,506,000",394
14845,"136,741,000",394
14846,"293,583,000",394
14847,"73,353,000",394
14848,"413,848,000",394
14849,"718,867,000",394
14850,"1,705,248,000",394
14851,"928,668,000",394
14852,"2,130,306,000",394
14853,"165,373,000",394
14854,"486,936,000",394
14855,the Medicare Integrity Program,383
14856,the Medicare Prescription Drug Program,383
14857,section 1893(b,391
14858,"82,132,000",394
14859,Children's Health Insurance Program,383
14860,"112,381,000",394
14861,"38,381,000",394
14862,"959,258,000",394
14863,"520,000,000",394
14864,"530,000,000",394
14865,"November 1, 2015 and ending January 1, 2020",391
14866,"1,333,603,000",394
14867,"1,194,233,000",394
14868,"68,813,000",394
14869,"747,904,000",394
14870,"138,000,000",394
14871,"13,251,691,000",394
14872,"1,864,818,000",394
14873,"11,164,824,000",394
14874,"3,562,582,000",394
14875,"26,431,000",394
14876,"128,000,000",394
14877,"4,860",394
14878,"2,038,126,000",394
14879,"20,112,000",394
14880,"333,000",394
14881,"605,267,000",394
14882,"431,000,000",394
14883,"108,500,000",394
14884,Public Law 114–113Student,390
14885,CPB,383
14886,"17,134,000",394
14887,"231,000,000",394
14888,"7,500,000",394
14889,"12,175,000",394
14890,"3,200,000",394
14891,"249,000,000",394
14892,"13,500,000",394
14893,"12,875,000",394
14894,"more than $12,273,945,000",394
14895,the Conscience Protection Act,383
14896,the Department of Defense and,383
14897,Education Appropriations,383
14898,"the fiscal year ending September 30, 2019",391
14899,the Reserve Officers' Training Corps,383
14900,the Marine Corps,383
14901,the Army Reserve,383
14902,"10211, 10302",391
14903,3038,397
14904,section 12310(a,391
14905,section 16131,390
14906,the Department of Defense Military Retirement Fund,383
14907,"4,836,947,000",394
14908,the Navy Reserve,383
14909,"2,049,021,000",394
14910,the Marine Corps Reserve,383
14911,"782,390,000",394
14912,the Air Force Reserve,383
14913,"10211, 10305",391
14914,8038,397
14915,"1,860,406,000",394
14916,the Army National Guard,383
14917,12402,391
14918,708,397
14919,"8,600,945,000",394
14920,the Air National Guard,383
14921,"3,699,080,000",394
14922,"40,145,482,000",394
14923,Maintenance,383
14924,"48,034,826,000",394
14925,"6,540,049,000",394
14926,"40,379,184,000",394
14927,"35,613,354,000",394
14928,"2,781,402,000",394
14929,"1,018,006,000",394
14930,marine corps reserve,383
14931,"271,570,000",394
14932,air force reserve,383
14933,"3,191,734,000",394
14934,Army National Guard,383
14935,National Guard Bureau,383
14936,"7,118,831,000",394
14937,Air National Guard,383
14938,"6,420,697,000",394
14939,"14,662,000",394
14940,the Department of the Army,383
14941,"235,809,000",394
14942,the Department of the Navy,383
14943,"365,883,000",394
14944,the Department of the Air Force,383
14945,"365,808,000",394
14946,"19,002,000",394
14947,"248,673,000",394
14948,the Overseas Humanitarian,383
14949,2557,391
14950,2561,397
14951,"117,663,000",394
14952,the Department of Defense Cooperative Threat Reduction Program,383
14953,the Department of Defense Cooperative Threat Reduction Act,383
14954,"350,240,000",394
14955,Department of Defense Acquisition Workforce Development Fund,383
14956,"450,000,000",394
14957,"4,299,566,000",394
14958,"3,145,256,000",394
14959,"4,486,402,000",394
14960,2854,391
14961,"2,276,330,000",394
14962,"7,844,691,000",394
14963,"20,092,199,000",394
14964,"3,711,576,000",394
14965,"952,682,000",394
14966,"9,097,138,000",394
14967,"2,719,870,000",394
14968,Aircraft Procurement,383
14969,"17,112,337,000",394
14970,"2,585,004,000",394
14971,"2,343,642,000",394
14972,"1,485,856,000",394
14973,"20,884,225,000",394
14974,"6,822,180,000",394
14975,National Guard and Reserve Equipment Account,383
14976,"1,300,000,000",394
14977,RESEARCH,383
14978,"11,083,824,000",394
14979,"18,510,564,000",394
14980,"41,229,475,000",394
14981,Defense-Wide,383
14982,"23,691,836,000",394
14983,"381,009,000",394
14984,the Defense Working Capital Funds,383
14985,"1,641,115,000",394
14986,Defense Health Program,383
14987,"34,007,519,000",394
14988,"30,953,422,000",394
14989,one percent,393
14990,"up to $15,118,801,000",394
14991,"873,160,000",394
14992,"2,180,937,000",394
14993,the Department of Defense Authorization Act,383
14994,Drug Interdiction,383
14995,Counter-Drug Activities,383
14996,"881,525,000",394
14997,"517,171,000",394
14998,"121,900,000",394
14999,"217,178,000",394
15000,"25,276,000",394
15001,"329,273,000",394
15002,"325,236,000",394
15003,"700,000",394
15004,the Inspector General's,383
15005,"60,000",394
15006,"3,977,000",394
15007,Disability System Fund,383
15008,Disability System,383
15009,"522,424,000",394
15010,No more than 20 percent,393
15011,the last 2 months of the fiscal year,391
15012,Explanation of Project Level Adjustments,383
15013,section 8005 of,390
15014,DefenseOperation,383
15015,MaintenanceFunds,383
15016,any one year,391
15017,the Department of Defense Pilot Mentor-Protégé Program,383
15018,section 831,397
15019,the National Defense Authorization Act for Fiscal Year 1991,383
15020,4 inches,395
15021,Carbines,384
15022,"No more than $500,000",394
15023,a single fiscal year,391
15024,the National Capital Region,383
15025,the Defense Media Activity,383
15026,2350j(c,397
15027,Kuwait,384
15028,"less than $46,100,000",394
15029,the Civil Air Patrol Corporation,383
15030,RESCISSIONS,383
15031,Department of Defense Appropriations Acts,383
15032,"no more than $30,000,000",394
15033,Operation and Maintenance,383
15034,Navy2,384
15035,"Research, Development",383
15036,"Senate Appropriations Committees, Subcommittees on Defense",383
15037,the National Ballistic Missile Defense System,387
15038,API,383
15039,Shipbuilding and Conversion,383
15040,DefenseThe,383
15041,"up to $800,000,000",394
15042,806,397
15043,the Bob Stump National Defense Authorization Act for Fiscal Year 2003,383
15044,53rd,396
15045,the MQ–1C Gray Eagle Unmanned Aerial Vehicle,383
15046,2020.For,397
15047,NavyShipbuilding,383
15048,Conversion,383
15049,NavyNot,383
15050,ArmyOperation,383
15051,NavyOperation,383
15052,the Defense Health Program,383
15053,"113,000,000",394
15054,the Joint Department of Defense-Department of Veterans Affairs Medical Facility Demonstration Fund,383
15055,section 1704,390
15056,111–84Public,397
15057,130h,397
15058,Khalid Sheikh Mohammed,380
15059,"up to $65,442,000",394
15060,the United States Naval Station,384
15061,Guantánamo Bay,385
15062,the Global Engagement Center,383
15063,1287,391
15064,"270,000,000",394
15065,Expansion of Public Schools Located,383
15066,InstallationsIn,380
15067,Policy for Assisted Reproductive Services,383
15068,Military Personnel,383
15069,Marine Corps,383
15070,Reserve Personnel,383
15071,National Guard Personnel,383
15072,"Maintenance, Army",383
15073,"Operation and Maintenance, Army",383
15074,"Maintenance, Army Reserve",383
15075,"Operation and Maintenance, Army Reserve",383
15076,Navy Reserve,383
15077,"Operation and Maintenance, Navy Reserve",383
15078,"Maintenance, Army National Guard",383
15079,"Operation and Maintenance, Army National Guard",383
15080,Afghanistan Security Forces Fund,383
15081,the Afghanistan Security Forces FundAfghanistan Infrastructure Fund,383
15082,Counter-ISIS Train,383
15083,the Counter-Islamic State of Iraq,383
15084,Equip Fund22,9191306739292312949
15085,Equip FundIraq Train,9191306739292312949
15086,Equip Fund,383
15087,Missile Procurement,383
15088,Procurement of Weapons and Tracked Combat Vehicles,388
15089,"1,102,108,000",394
15090,"Procurement of Ammunition, Army",383
15091,Other Procurement,383
15092,Weapons Procurement,383
15093,"Procurement of Ammunition, Navy",383
15094,"Research, Development, Test and Evaluation",383
15095,"Research, Development, Test and Evaluation, Army",383
15096,Defense Working Capital,383
15097,Department of Defense Programs,383
15098,GENERAL PROVISIONS,383
15099,"up to $2,000,000,000",394
15100,the Afghanistan Security Forces,383
15101,the United States Central Command,384
15102,"75,000",394
15103,the Department of Defense: None,383
15104,the War Powers Resolution,383
15105,50 U.S.C. 154150,394
15106,the Afghanistan National Security Forces,383
15107,the Afghanistan Air Force,383
15108,the Afghanistan Air Force’s,383
15109,"3,251,583,000",394
15110,Pension Benefit Guaranty Corporation,383
15111,Office of Labor-Management Standards,383
15112,"41,187,000",394
15113,Office of Workers' Compensation Programs,383
15114,"557,787,000",394
15115,"102,350,000",394
15116,"337,756,000",394
15117,"23,269,000",394
15118,8 U.S.C. 1356(s)(2)For,394
15119,the Covenant To Establish a Commonwealth of the Northern Mariana Islands,383
